,MarketCapitalization,BookValue,DividendYield,DividendPerShare,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY
2248,0.00040325929296103303,70.13,0.0036,0.64,0.34,42.27,-0.0179,0.0246,0.0054,-0.0103,0.0031916669536343274,0.007566745197517661,-0.657,0.639
2249,0.00010778229143596757,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2250,0.001682371308260755,28.58,0.0148,0.88,11.38,72.66,0.159,0.21,0.278,0.467,0.009569849733231073,0.011156113000549948,-0.09,-0.038
2251,0.0006505274642256308,18.2,0.034,0.75,0.89,56.13,0.0142,0.0599,0.0356,0.0447,0.009858759867807574,0.013782723016334531,1.229,0.366
2252,5.556304038669823e-05,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2253,0.000468256178432312,8.56,0.0,0.0,2.31,42.12,0.0552,0.0586,0.0593,30.23,0.006471145679187915,0.00853597970068501,58.8,0.209
2254,1.2806893907722213e-05,0.983,0.0,0.0,-2.505,0.0,0.0,0.0,-1.445,-5.8,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2255,0.0017302454406250627,20.59,0.002,0.0,0.78,20.79,0.053,0.0634,0.0196,0.0543,0.009229071066306625,0.012671734924832735,0.135,0.154
2256,0.0006414651040359619,3.604,0.0,0.0,-0.781,5.96,-0.131,-0.0591,-0.0214,-0.222,0.003185663397415422,0.007594361753286826,0.0,0.13
2257,0.000465303437018033,25.19,0.0238,0.0,-1.794,173.2,-0.0232,0.0362,0.0266,-0.148,0.00685307188628639,0.009055394214818328,-0.753,0.314
2258,0.00023001932168213566,30.23,0.0282,0.938,3.77,13.0,0.29,0.412,0.0096,0.118,0.003159837969584193,0.008016887010945219,0.136,0.115
2259,0.00829881966301139,52.43,0.0,0.0,14.3,524.27,0.0277,0.0435,0.0692,0.302,0.053174594122544716,0.023474162916901253,0.606,0.127
2260,0.00013249252251674727,0.16,0.0,0.0,0.32,0.0,0.0,0.0,-0.0056,0.0,0.0028214886409359797,0.0069806627488636615,-0.517,0.0
2261,0.000468438624934793,9.47,0.0,0.0,-2.881,1.968,-0.755,-0.786,-0.0881,-0.157,0.0029448315622127978,0.006638749473276553,0.0,-0.342
2262,0.004504886321674465,27.76,0.006,1.44,2.85,43.43,0.0666,0.129,0.0485,0.0965,0.005908509605088432,0.012013694553189524,-0.079,0.092
2263,0.007139322806890711,34.02,0.0118,0.525,9.96,51.24,0.202,0.279,0.145,0.336,0.03353699828689446,0.023242348783441943,1.495,0.565
2264,0.00030509414367857235,21.52,0.0444,1.3,4.265,33.64,0.135,0.172,0.108,0.223,0.004090327702313315,0.00908793367810716,-0.038,-0.029
2265,2.492606231623218e-05,0.447,0.0,0.0,-0.711,0.0,0.0,0.0,-0.589,-1.083,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2266,9.186904381397534e-05,16.0,0.0,0.0,0.27,34.55,-0.0059,0.0435,0.0186,-0.0125,0.003921925707139994,0.007617392311448293,-0.636,-0.017
2267,0.00022176117206633992,31.39,0.0244,0.8,2.31,10.33,0.253,0.419,0.0102,0.0936,0.0030824331372162773,0.007619831136930457,0.132,0.366
2268,0.02356404707801663,56.09,0.0246,2.49,22.27,318.09,0.0689,0.0967,0.117,0.388,0.2915438662754495,0.05949335246069798,7.31,0.416
2269,0.00012353988539850046,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028214886409359797,0.0069804393524494955,0.0,0.0
2270,0.003298042259102241,14.74,0.0918,1.15,2.084,2.695,0.775,0.589,0.0306,14.52,0.005500339233328623,0.014694687862973288,0.288,-0.086
2271,0.007649460664439759,32.61,0.0084,2.85,8.1,35.91,0.234,0.283,0.172,0.29,0.005597514426032143,0.010427497545108442,0.785,0.531
2272,0.000166979164317885,3.396,0.0494,0.5,1.07,10.24,0.106,0.136,0.197,0.351,0.0034014441355916915,0.0073239689206539855,0.704,0.319
2273,0.0015663170455042584,3.173,0.0,0.0,-0.455,1.285,-0.279,-0.276,-0.0679,-0.127,0.003984339096328567,0.0081457927660695,0.0,0.457
2274,7.473799768416403e-06,0.668,0.0,0.0,-1.395,1.177,-1.047,-1.048,-0.562,-2.544,0.0028590578090321177,0.0070004609832726855,0.0,0.029
2275,5.343662427386587e-05,1.812,0.0,0.0,0.47,3.13,0.147,0.151,0.133,0.316,0.0029253719311915956,0.007146965504216509,1.25,0.03
2276,8.252344499807712e-05,26.34,0.0234,0.8,3.98,19.64,0.213,0.274,0.0136,0.161,0.0030162760413680882,0.007735084497860769,-0.368,-0.266
2277,0.00042303623866004166,4.342,0.0,0.0,0.3,38.2,0.0157,0.0337,0.0367,0.0712,0.00810554863986202,0.009077549812909903,-0.738,0.32
2278,7.91726384874759e-05,10.43,0.114,1.0,0.34,2.515,-0.0079,0.72,0.044,-0.0018,0.0029119507511251408,0.007251347234853132,-0.882,0.046
2279,0.001320418711499547,27.39,0.0,0.0,0.07,17.8,0.0041,0.059,0.0169,0.0027,0.0044677940298403695,0.008966701423365935,-0.07,0.011
2280,7.279743033959321e-06,2.207,0.0,0.0,-0.899,1.321,-0.879,-1.057,-0.247,-0.422,0.0028559197752874724,0.0070388827930543746,0.0,-0.191
2281,0.11891052973494459,17.55,0.0268,2.72,6.08,23.31,0.259,0.345,0.127,0.382,0.10081587514804424,0.18530657630347253,-0.289,0.137
2282,9.815919531734474e-06,0.27,0.0,0.0,-0.52,0.083,0.0,-5.16,-0.397,-0.957,0.0028330306563946403,0.00684713997527725,0.0,-1.0
2283,0.029792503594854754,46.49,0.0,0.0,27.67,53.68,0.55,0.62,0.353,0.837,0.038364269577108305,0.07669084348956645,-0.671,-0.323
2284,9.437991596000778e-05,2.096,0.0,0.0,-2.475,0.536,-0.696,-5.58,-0.403,-0.172,0.0028544492114198467,0.0067062672253363825,0.0,-0.769
2285,0.008126010503636951,17.4,0.0119,0.32,5.2,10.7,0.485,0.457,0.126,33.99,0.015616225116322931,0.028879807026852597,4.302,0.4
2286,0.000306825896960863,0.915,0.0,0.0,-2.491,0.138,0.0,-17.3,-0.484,-1.695,0.00284126897119611,0.006317050792407588,0.0,505.64
2287,0.000740361740461237,8.41,0.0115,0.22,1.32,14.71,0.0907,0.105,0.0858,0.167,0.004829049260087701,0.008375389328317192,0.233,0.291
2288,0.0023595208642942134,19.61,0.0,0.0,-11.96,0.214,0.0,-63.13,-0.364,-0.667,0.0028410978208250758,0.007343177814142371,0.0,-0.924
2289,0.0015089297527343612,3.83,0.0,0.0,1.82,6.89,0.263,0.681,0.186,0.819,0.004328163575195793,0.010292834150443794,-0.238,-0.066
2290,0.06619839626959861,54.46,0.0345,2.95,6.89,32.21,0.226,0.362,0.0108,12.62,0.09462621200966075,0.27497489794873053,-0.258,-0.121
2291,0.0023502492647590415,21.4,0.0133,1.8,1.746,38.1,0.0446,0.198,0.0797,8.32,0.005305605005827321,0.01007494395051049,1.111,0.122
2292,0.00011006180950892386,1.133,0.248,5.05,3.215,3.365,0.955,0.957,0.784,156.73,0.0028948380403374238,0.007339999798256334,0.586,0.51
2293,0.0002592566926671355,28.48,0.0436,1.15,3.94,13.06,0.306,0.447,0.012,0.128,0.0033056065744287797,0.008397258301558288,0.21,0.045
2294,0.017641945456970377,-2.737,0.0103,4.37,10.83,27.31,0.382,0.536,0.15,0.0,0.0065140695275817066,0.015452991618717264,0.32,0.084
2295,0.0006821200536972037,22.57,0.0135,1.16,2.4,8.97,0.27,0.281,0.0264,0.111,0.0030834234830525538,0.007329993071020238,0.236,0.197
2296,0.8084792098360546,23.28,0.0113,2.54,9.86,27.14,0.344,0.417,0.152,0.429,0.34026188253324585,0.6889466666480277,-0.133,0.106
